PostCode,NumericID,CommutingZoneID,CommutingZoneName
37073,163,Europe982,gottingen
37081,163,Europe982,gottingen
67258,110,Europe680,grunstadt
37075,163,Europe982,gottingen
37077,163,Europe982,gottingen
37085,163,Europe982,gottingen
12043,92,Europe2259,berlin
12055,92,Europe2259,berlin
12049,92,Europe2259,berlin
12047,92,Europe2259,berlin
12059,92,Europe2259,berlin
12053,92,Europe2259,berlin
12051,92,Europe2259,berlin
12045,92,Europe2259,berlin
12057,92,Europe2259,berlin
12347,92,Europe2259,berlin
12359,93,Europe2260,cottbus
12351,93,Europe2260,cottbus
12437,93,Europe2260,cottbus
67596,49,Europe1820,alzey
12353,93,Europe2260,cottbus
67549,59,Europe1830,idar
12101,92,Europe2259,berlin
67599,49,Europe1820,alzey
12357,93,Europe2260,cottbus
12355,93,Europe2260,cottbus
67136,111,Europe681,neustadt an der weinstraße
12439,93,Europe2260,cottbus
70195,123,Europe693,stuttgart
12459,93,Europe2260,cottbus
12679,89,Europe2256,furstenwalde
12687,92,Europe2259,berlin
14053,93,Europe2260,cottbus
12685,89,Europe2256,furstenwalde
70629,123,Europe693,stuttgart
12681,92,Europe2259,berlin
12689,92,Europe2259,berlin
12627,89,Europe2256,furstenwalde
12629,89,Europe2256,furstenwalde
12619,89,Europe2256,furstenwalde
37194,154,Europe973,kassel
37586,147,Europe940,hameln
12621,89,Europe2256,furstenwalde
12683,89,Europe2256,furstenwalde
12623,89,Europe2256,furstenwalde
12555,89,Europe2256,furstenwalde
12587,89,Europe2256,furstenwalde
12527,93,Europe2260,cottbus
12524,93,Europe2260,cottbus
12559,89,Europe2256,furstenwalde
12557,93,Europe2260,cottbus
46045,143,Europe936,dortmund
20355,72,Europe2187,hamburg
14770,88,Europe2255,potsdam
14167,93,Europe2260,cottbus
14669,88,Europe2255,potsdam
14641,88,Europe2255,potsdam
14163,93,Europe2260,cottbus
14165,93,Europe2260,cottbus
14193,93,Europe2260,cottbus
14169,93,Europe2260,cottbus
14059,92,Europe2259,berlin
14089,88,Europe2255,potsdam
14129,93,Europe2260,cottbus
15232,95,Europe2262,frankfurt an der oder
15236,95,Europe2262,frankfurt an der oder
14057,93,Europe2260,cottbus
20097,72,Europe2187,hamburg
14199,93,Europe2260,cottbus
14109,88,Europe2255,potsdam
21527,26,Europe1469,geesthacht
14055,93,Europe2260,cottbus
21227,15,Europe1458,luneburg
14052,93,Europe2260,cottbus
38838,29,Europe1472,magdeburg
38889,24,Europe1467,goslar
14050,93,Europe2260,cottbus
15745,93,Europe2260,cottbus
46145,143,Europe936,dortmund
16278,91,Europe2258,schwedt/oder
46149,143,Europe936,dortmund
46147,143,Europe936,dortmund
46047,143,Europe936,dortmund
46117,143,Europe936,dortmund
46119,143,Europe936,dortmund
46049,143,Europe936,dortmund
20457,72,Europe2187,hamburg
06469,134,Europe911,bernburg
14480,88,Europe2255,potsdam
06463,134,Europe911,bernburg
06493,126,Europe903,sangerhausen
06484,24,Europe1467,goslar
06502,24,Europe1467,goslar
14478,88,Europe2255,potsdam
14471,88,Europe2255,potsdam
14467,88,Europe2255,potsdam
14469,88,Europe2255,potsdam
14476,88,Europe2255,potsdam
14473,88,Europe2255,potsdam
06130,130,Europe907,leipzig
14482,88,Europe2255,potsdam
39446,134,Europe911,bernburg
39249,134,Europe911,bernburg
14774,88,Europe2255,potsdam
14776,88,Europe2255,potsdam
14772,88,Europe2255,potsdam
20359,72,Europe2187,hamburg
14612,88,Europe2255,potsdam
14728,96,Europe2263,neuruppin
14712,88,Europe2255,potsdam
14798,88,Europe2255,potsdam
14621,88,Europe2255,potsdam
14727,88,Europe2255,potsdam
14662,88,Europe2255,potsdam
14656,88,Europe2255,potsdam
14715,88,Europe2255,potsdam
14550,88,Europe2255,potsdam
14778,88,Europe2255,potsdam
14823,88,Europe2255,potsdam
14532,93,Europe2260,cottbus
14797,88,Europe2255,potsdam
14513,93,Europe2260,cottbus
14548,88,Europe2255,potsdam
14822,88,Europe2255,potsdam
14929,88,Europe2255,potsdam
14793,88,Europe2255,potsdam
14554,88,Europe2255,potsdam
14828,88,Europe2255,potsdam
06110,130,Europe907,leipzig
14547,88,Europe2255,potsdam
14806,88,Europe2255,potsdam
14542,88,Europe2255,potsdam
14552,88,Europe2255,potsdam
14827,88,Europe2255,potsdam
06122,130,Europe907,leipzig
14979,93,Europe2260,cottbus
14943,93,Europe2260,cottbus
14974,93,Europe2260,cottbus
14947,93,Europe2260,cottbus
14959,93,Europe2260,cottbus
14913,93,Europe2260,cottbus
15234,95,Europe2262,frankfurt an der oder
15230,95,Europe2262,frankfurt an der oder
06366,130,Europe907,leipzig
20539,72,Europe2187,hamburg
20459,72,Europe2187,hamburg
21357,15,Europe1458,luneburg
21337,15,Europe1458,luneburg
21394,15,Europe1458,luneburg
21465,26,Europe1469,geesthacht
12529,93,Europe2260,cottbus
21339,15,Europe1458,luneburg
21379,15,Europe1458,luneburg
01996,140,Europe917,dresden
21522,15,Europe1458,luneburg
21493,26,Europe1469,geesthacht
21516,26,Europe1469,geesthacht
01994,140,Europe917,dresden
21514,26,Europe1469,geesthacht
21483,15,Europe1458,luneburg
21481,15,Europe1458,luneburg
21502,26,Europe1469,geesthacht
21521,26,Europe1469,geesthacht
01998,140,Europe917,dresden
21397,15,Europe1458,luneburg
01819,31,Europe1576,pirna
01847,31,Europe1576,pirna
01844,31,Europe1576,pirna
01824,31,Europe1576,pirna
21335,15,Europe1458,luneburg
01848,31,Europe1576,pirna
01737,140,Europe917,dresden
01825,31,Europe1576,pirna
21406,15,Europe1458,luneburg
15299,95,Europe2262,frankfurt an der oder
15890,95,Europe2262,frankfurt an der oder
15537,89,Europe2256,furstenwalde
15517,89,Europe2256,furstenwalde
15859,89,Europe2256,furstenwalde
01468,140,Europe917,dresden
15864,89,Europe2256,furstenwalde
15898,95,Europe2262,frankfurt an der oder
15528,89,Europe2256,furstenwalde
15526,89,Europe2256,furstenwalde
15518,89,Europe2256,furstenwalde
15295,95,Europe2262,frankfurt an der oder
15848,89,Europe2256,furstenwalde
21029,26,Europe1469,geesthacht
21423,15,Europe1458,luneburg
21039,26,Europe1469,geesthacht
21217,15,Europe1458,luneburg
21220,15,Europe1458,luneburg
21271,15,Europe1458,luneburg
01587,140,Europe917,dresden
21259,15,Europe1458,luneburg
16837,86,Europe2253,malchow
16827,96,Europe2263,neuruppin
16818,96,Europe2263,neuruppin
16909,96,Europe2263,neuruppin
16835,96,Europe2263,neuruppin
21368,15,Europe1458,luneburg
16845,96,Europe2263,neuruppin
16831,96,Europe2263,neuruppin
16833,96,Europe2263,neuruppin
21354,15,Europe1458,luneburg
21683,14,Europe1457,bremerhaven
21682,14,Europe1457,bremerhaven
21035,26,Europe1469,geesthacht
21376,15,Europe1458,luneburg
21272,15,Europe1458,luneburg
21033,26,Europe1469,geesthacht
21031,26,Europe1469,geesthacht
21228,15,Europe1458,luneburg
21680,14,Europe1457,bremerhaven
21684,14,Europe1457,bremerhaven
21037,15,Europe1458,luneburg
21255,15,Europe1458,luneburg
21244,15,Europe1458,luneburg
21109,72,Europe2187,hamburg
21107,72,Europe2187,hamburg
38895,24,Europe1467,goslar
39435,134,Europe911,bernburg
39221,134,Europe911,bernburg
39443,134,Europe911,bernburg
39444,134,Europe911,bernburg
39418,134,Europe911,bernburg
39439,134,Europe911,bernburg
39240,134,Europe911,bernburg
15868,89,Europe2256,furstenwalde
15910,93,Europe2260,cottbus
15938,93,Europe2260,cottbus
15926,93,Europe2260,cottbus
15907,93,Europe2260,cottbus
15913,93,Europe2260,cottbus
38822,24,Europe1467,goslar
38879,24,Europe1467,goslar
38835,24,Europe1467,goslar
38877,24,Europe1467,goslar
38820,24,Europe1467,goslar
38871,24,Europe1467,goslar
38855,24,Europe1467,goslar
38836,24,Europe1467,goslar
38899,24,Europe1467,goslar
38875,24,Europe1467,goslar
15757,93,Europe2260,cottbus
15754,93,Europe2260,cottbus
15755,93,Europe2260,cottbus
15746,93,Europe2260,cottbus
15741,93,Europe2260,cottbus
15748,93,Europe2260,cottbus
15712,93,Europe2260,cottbus
15732,93,Europe2260,cottbus
15711,93,Europe2260,cottbus
15738,93,Europe2260,cottbus
15713,89,Europe2256,furstenwalde
15566,89,Europe2256,furstenwalde
15569,89,Europe2256,furstenwalde
15838,93,Europe2260,cottbus
15749,93,Europe2260,cottbus
15806,93,Europe2260,cottbus
15827,93,Europe2260,cottbus
15837,93,Europe2260,cottbus
15936,93,Europe2260,cottbus
15834,93,Europe2260,cottbus
04289,125,Europe902,zeitz
15831,93,Europe2260,cottbus
24114,17,Europe1460,kiel
17291,91,Europe2258,schwedt/oder
16306,91,Europe2258,schwedt/oder
16307,91,Europe2258,schwedt/oder
17268,91,Europe2258,schwedt/oder
15378,89,Europe2256,furstenwalde
15320,89,Europe2256,furstenwalde
15306,89,Europe2256,furstenwalde
15345,89,Europe2256,furstenwalde
15328,89,Europe2256,furstenwalde
16259,92,Europe2259,berlin
16269,89,Europe2256,furstenwalde
15366,89,Europe2256,furstenwalde
15370,89,Europe2256,furstenwalde
15562,89,Europe2256,furstenwalde
15377,89,Europe2256,furstenwalde
06429,134,Europe911,bernburg
06425,134,Europe911,bernburg
06449,134,Europe911,bernburg
06408,134,Europe911,bernburg
06420,134,Europe911,bernburg
06456,130,Europe907,leipzig
06467,134,Europe911,bernburg
06406,134,Europe911,bernburg
06466,134,Europe911,bernburg
06458,134,Europe911,bernburg
06485,126,Europe903,sangerhausen
06114,130,Europe907,leipzig
06126,130,Europe907,leipzig
06116,130,Europe907,leipzig
04299,130,Europe907,leipzig
06128,130,Europe907,leipzig
04328,125,Europe902,zeitz
06118,130,Europe907,leipzig
06120,130,Europe907,leipzig
04329,125,Europe902,zeitz
06132,130,Europe907,leipzig
06124,130,Europe907,leipzig
04316,125,Europe902,zeitz
06388,130,Europe907,leipzig
06794,130,Europe907,leipzig
06803,130,Europe907,leipzig
06386,130,Europe907,leipzig
06766,130,Europe907,leipzig
06800,130,Europe907,leipzig
06808,130,Europe907,leipzig
06749,130,Europe907,leipzig
06779,130,Europe907,leipzig
06809,130,Europe907,leipzig
06385,130,Europe907,leipzig
06780,130,Europe907,leipzig
06369,130,Europe907,leipzig
06905,130,Europe907,leipzig
06895,139,Europe916,torgau
06925,139,Europe916,torgau
06917,139,Europe916,torgau
03253,140,Europe917,dresden
03053,93,Europe2260,cottbus
03119,32,Europe1579,hoyerswerda
03103,32,Europe1579,hoyerswerda
03226,93,Europe2260,cottbus
03159,33,Europe1581,bautzen
03046,93,Europe2260,cottbus
03238,140,Europe917,dresden
03096,93,Europe2260,cottbus
03054,93,Europe2260,cottbus
03172,95,Europe2262,frankfurt an der oder
03149,95,Europe2262,frankfurt an der oder
03042,93,Europe2260,cottbus
04824,125,Europe902,zeitz
03048,93,Europe2260,cottbus
03185,93,Europe2260,cottbus
03205,93,Europe2260,cottbus
03130,32,Europe1579,hoyerswerda
04680,125,Europe902,zeitz
03050,93,Europe2260,cottbus
03099,93,Europe2260,cottbus
03055,93,Europe2260,cottbus
03229,140,Europe917,dresden
03249,140,Europe917,dresden
03222,93,Europe2260,cottbus
03116,32,Europe1579,hoyerswerda
03197,93,Europe2260,cottbus
03246,140,Europe917,dresden
03044,93,Europe2260,cottbus
16727,92,Europe2259,berlin
16247,92,Europe2259,berlin
16321,92,Europe2259,berlin
16356,89,Europe2256,furstenwalde
16227,92,Europe2259,berlin
16248,92,Europe2259,berlin
16348,92,Europe2259,berlin
16230,92,Europe2259,berlin
16225,92,Europe2259,berlin
01990,140,Europe917,dresden
01979,140,Europe917,dresden
01993,140,Europe917,dresden
01983,140,Europe917,dresden
01945,140,Europe917,dresden
01987,140,Europe917,dresden
01968,140,Europe917,dresden
02742,33,Europe1581,bautzen
02779,33,Europe1581,bautzen
02929,33,Europe1581,bautzen
02959,32,Europe1579,hoyerswerda
02708,33,Europe1581,bautzen
02827,33,Europe1581,bautzen
02763,33,Europe1581,bautzen
02956,33,Europe1581,bautzen
02957,33,Europe1581,bautzen
02826,33,Europe1581,bautzen
02899,33,Europe1581,bautzen
02785,33,Europe1581,bautzen
02953,33,Europe1581,bautzen
02730,33,Europe1581,bautzen
02829,33,Europe1581,bautzen
02894,33,Europe1581,bautzen
02782,33,Europe1581,bautzen
02796,33,Europe1581,bautzen
02739,33,Europe1581,bautzen
02828,33,Europe1581,bautzen
02923,33,Europe1581,bautzen
02791,33,Europe1581,bautzen
02794,33,Europe1581,bautzen
02736,33,Europe1581,bautzen
02748,33,Europe1581,bautzen
02906,33,Europe1581,bautzen
02788,33,Europe1581,bautzen
02799,33,Europe1581,bautzen
02747,33,Europe1581,bautzen
02943,33,Europe1581,bautzen
02727,33,Europe1581,bautzen
02797,33,Europe1581,bautzen
16540,92,Europe2259,berlin
16556,92,Europe2259,berlin
16562,92,Europe2259,berlin
16775,92,Europe2259,berlin
02994,32,Europe1579,hoyerswerda
02699,32,Europe1579,hoyerswerda
02625,33,Europe1581,bautzen
02681,33,Europe1581,bautzen
02979,32,Europe1579,hoyerswerda
02633,32,Europe1579,hoyerswerda
02733,33,Europe1581,bautzen
02689,33,Europe1581,bautzen
02991,32,Europe1579,hoyerswerda
02694,33,Europe1581,bautzen
02997,32,Europe1579,hoyerswerda
02627,33,Europe1581,bautzen
02977,32,Europe1579,hoyerswerda
02999,32,Europe1579,hoyerswerda
02692,33,Europe1581,bautzen
39629,22,Europe1465,stendal
16816,96,Europe2263,neuruppin
16868,96,Europe2263,neuruppin
39539,22,Europe1465,stendal
01917,32,Europe1579,hoyerswerda
01909,32,Europe1579,hoyerswerda
01877,32,Europe1579,hoyerswerda
01900,32,Europe1579,hoyerswerda
01920,32,Europe1579,hoyerswerda
01454,32,Europe1579,hoyerswerda
01896,32,Europe1579,hoyerswerda
01477,32,Europe1579,hoyerswerda
01904,33,Europe1581,bautzen
01936,32,Europe1579,hoyerswerda
01458,32,Europe1579,hoyerswerda
01906,32,Europe1579,hoyerswerda
01855,31,Europe1576,pirna
01723,140,Europe917,dresden
01778,140,Europe917,dresden
01705,140,Europe917,dresden
01744,140,Europe917,dresden
01728,140,Europe917,dresden
01796,31,Europe1576,pirna
01768,140,Europe917,dresden
01762,127,Europe904,freiberg
01731,140,Europe917,dresden
01809,31,Europe1576,pirna
01773,140,Europe917,dresden
01829,31,Europe1576,pirna
01816,31,Europe1576,pirna
01734,140,Europe917,dresden
01814,31,Europe1576,pirna
01833,31,Europe1576,pirna
01738,140,Europe917,dresden
01774,140,Europe917,dresden
01156,140,Europe917,dresden
01139,140,Europe917,dresden
01097,140,Europe917,dresden
01219,140,Europe917,dresden
01159,140,Europe917,dresden
01307,140,Europe917,dresden
01157,140,Europe917,dresden
01099,32,Europe1579,hoyerswerda
01237,140,Europe917,dresden
01169,140,Europe917,dresden
01309,140,Europe917,dresden
01257,31,Europe1576,pirna
01109,140,Europe917,dresden
01465,32,Europe1579,hoyerswerda
01239,140,Europe917,dresden
01187,140,Europe917,dresden
01324,31,Europe1576,pirna
01259,31,Europe1576,pirna
01189,140,Europe917,dresden
01326,31,Europe1576,pirna
01277,140,Europe917,dresden
01127,140,Europe917,dresden
01279,31,Europe1576,pirna
01328,31,Europe1576,pirna
01129,140,Europe917,dresden
01069,140,Europe917,dresden
01108,32,Europe1579,hoyerswerda
01217,140,Europe917,dresden
01067,140,Europe917,dresden
01471,140,Europe917,dresden
01612,140,Europe917,dresden
01662,140,Europe917,dresden
01623,140,Europe917,dresden
01558,140,Europe917,dresden
01594,140,Europe917,dresden
01640,140,Europe917,dresden
01619,140,Europe917,dresden
01683,140,Europe917,dresden
01591,140,Europe917,dresden
01689,140,Europe917,dresden
01616,140,Europe917,dresden
01665,140,Europe917,dresden
01445,140,Europe917,dresden
01589,140,Europe917,dresden
01561,140,Europe917,dresden
01609,140,Europe917,dresden
04924,140,Europe917,dresden
04910,140,Europe917,dresden
04916,140,Europe917,dresden
04895,140,Europe917,dresden
04932,140,Europe917,dresden
04938,140,Europe917,dresden
04931,140,Europe917,dresden
04936,140,Europe917,dresden
04928,140,Europe917,dresden
04934,140,Europe917,dresden
04435,130,Europe907,leipzig
04874,139,Europe916,torgau
04769,136,Europe913,chemnitz
04178,130,Europe907,leipzig
04779,136,Europe913,chemnitz
04886,139,Europe916,torgau
04838,130,Europe907,leipzig
04509,130,Europe907,leipzig
04889,139,Europe916,torgau
04425,125,Europe902,zeitz
04849,130,Europe907,leipzig
04860,139,Europe916,torgau
04758,136,Europe913,chemnitz
04774,136,Europe913,chemnitz
04880,139,Europe916,torgau
16866,96,Europe2263,neuruppin
04105,130,Europe907,leipzig
04315,130,Europe907,leipzig
09392,131,Europe908,annaberg-buchholz
04207,130,Europe907,leipzig
09434,131,Europe908,annaberg-buchholz
04279,125,Europe902,zeitz
09548,127,Europe904,freiberg
04177,130,Europe907,leipzig
04155,130,Europe907,leipzig
04275,130,Europe907,leipzig
04347,130,Europe907,leipzig
04277,125,Europe902,zeitz
04349,125,Europe902,zeitz
04249,125,Europe902,zeitz
04319,125,Europe902,zeitz
04317,130,Europe907,leipzig
04179,130,Europe907,leipzig
04103,130,Europe907,leipzig
04357,130,Europe907,leipzig
04288,125,Europe902,zeitz
04159,130,Europe907,leipzig
04519,130,Europe907,leipzig
04129,130,Europe907,leipzig
04356,130,Europe907,leipzig
04107,130,Europe907,leipzig
04157,130,Europe907,leipzig
04209,130,Europe907,leipzig
04109,130,Europe907,leipzig
04318,130,Europe907,leipzig
09390,131,Europe908,annaberg-buchholz
04229,130,Europe907,leipzig
04205,130,Europe907,leipzig
09544,127,Europe904,freiberg
08064,128,Europe905,plauen
09633,127,Europe904,freiberg
09326,136,Europe913,chemnitz
09600,127,Europe904,freiberg
09603,127,Europe904,freiberg
04683,125,Europe902,zeitz
04416,125,Europe902,zeitz
04442,125,Europe902,zeitz
04828,125,Europe902,zeitz
04523,125,Europe902,zeitz
09573,131,Europe908,annaberg-buchholz
04463,125,Europe902,zeitz
04668,125,Europe902,zeitz
09122,131,Europe908,annaberg-buchholz
04575,125,Europe902,zeitz
04564,125,Europe902,zeitz
04651,125,Europe902,zeitz
04567,125,Europe902,zeitz
04565,125,Europe902,zeitz
04420,130,Europe907,leipzig
04827,125,Europe902,zeitz
04654,125,Europe902,zeitz
04687,125,Europe902,zeitz
04571,125,Europe902,zeitz
04539,125,Europe902,zeitz
04808,125,Europe902,zeitz
04451,125,Europe902,zeitz
04552,125,Europe902,zeitz
04821,125,Europe902,zeitz
04643,125,Europe902,zeitz
08280,131,Europe908,annaberg-buchholz
08324,131,Europe908,annaberg-buchholz
08309,128,Europe905,plauen
08289,131,Europe908,annaberg-buchholz
08315,131,Europe908,annaberg-buchholz
08344,131,Europe908,annaberg-buchholz
08328,128,Europe905,plauen
08301,131,Europe908,annaberg-buchholz
08349,131,Europe908,annaberg-buchholz
08340,131,Europe908,annaberg-buchholz
08304,128,Europe905,plauen
08352,131,Europe908,annaberg-buchholz
08294,131,Europe908,annaberg-buchholz
08359,131,Europe908,annaberg-buchholz
08297,131,Europe908,annaberg-buchholz
08321,131,Europe908,annaberg-buchholz
09471,131,Europe908,annaberg-buchholz
09405,131,Europe908,annaberg-buchholz
09526,127,Europe904,freiberg
09518,131,Europe908,annaberg-buchholz
09221,131,Europe908,annaberg-buchholz
09376,131,Europe908,annaberg-buchholz
09119,136,Europe913,chemnitz
09474,131,Europe908,annaberg-buchholz
19309,27,Europe1470,uelzen
09423,131,Europe908,annaberg-buchholz
08060,128,Europe905,plauen
08451,129,Europe906,gera
09419,131,Europe908,annaberg-buchholz
39365,29,Europe1472,magdeburg
39343,29,Europe1472,magdeburg
39646,29,Europe1472,magdeburg
09509,131,Europe908,annaberg-buchholz
39319,22,Europe1465,stendal
39245,29,Europe1472,magdeburg
39317,22,Europe1465,stendal
39175,29,Europe1472,magdeburg
39279,29,Europe1472,magdeburg
39291,29,Europe1472,magdeburg
09380,131,Europe908,annaberg-buchholz
09579,131,Europe908,annaberg-buchholz
09465,131,Europe908,annaberg-buchholz
09427,131,Europe908,annaberg-buchholz
09514,131,Europe908,annaberg-buchholz
09437,131,Europe908,annaberg-buchholz
09468,131,Europe908,annaberg-buchholz
09235,131,Europe908,annaberg-buchholz
09399,131,Europe908,annaberg-buchholz
58710,143,Europe936,dortmund
58135,143,Europe936,dortmund
58089,143,Europe936,dortmund
09488,131,Europe908,annaberg-buchholz
09366,131,Europe908,annaberg-buchholz
09439,131,Europe908,annaberg-buchholz
58093,143,Europe936,dortmund
09394,129,Europe906,gera
09496,131,Europe908,annaberg-buchholz
09477,131,Europe908,annaberg-buchholz
58640,143,Europe936,dortmund
09456,131,Europe908,annaberg-buchholz
09385,131,Europe908,annaberg-buchholz
09484,131,Europe908,annaberg-buchholz
09481,131,Europe908,annaberg-buchholz
09429,131,Europe908,annaberg-buchholz
09387,131,Europe908,annaberg-buchholz
58638,143,Europe936,dortmund
58119,143,Europe936,dortmund
09487,131,Europe908,annaberg-buchholz
04617,129,Europe906,gera
04600,129,Europe906,gera
04618,136,Europe913,chemnitz
04603,129,Europe906,gera
04626,129,Europe906,gera
09356,129,Europe906,gera
09337,129,Europe906,gera
09432,131,Europe908,annaberg-buchholz
09648,136,Europe913,chemnitz
09244,136,Europe913,chemnitz
09569,131,Europe908,annaberg-buchholz
09322,136,Europe913,chemnitz
09623,127,Europe904,freiberg
09627,127,Europe904,freiberg
09638,127,Europe904,freiberg
09557,131,Europe908,annaberg-buchholz
09669,136,Europe913,chemnitz
09236,136,Europe913,chemnitz
09599,127,Europe904,freiberg
09306,136,Europe913,chemnitz
09217,136,Europe913,chemnitz
09328,136,Europe913,chemnitz
09577,136,Europe913,chemnitz
09619,127,Europe904,freiberg
09575,131,Europe908,annaberg-buchholz
09618,127,Europe904,freiberg
09249,136,Europe913,chemnitz
09661,136,Europe913,chemnitz
09629,127,Europe904,freiberg
09224,136,Europe913,chemnitz
09130,136,Europe913,chemnitz
09116,131,Europe908,annaberg-buchholz
09125,136,Europe913,chemnitz
09131,136,Europe913,chemnitz
09127,136,Europe913,chemnitz
09111,136,Europe913,chemnitz
09113,136,Europe913,chemnitz
09126,136,Europe913,chemnitz
09128,136,Europe913,chemnitz
09117,131,Europe908,annaberg-buchholz
09112,136,Europe913,chemnitz
70567,116,Europe686,sindelfingen
09120,136,Europe913,chemnitz
09247,136,Europe913,chemnitz
09123,131,Europe908,annaberg-buchholz
09228,136,Europe913,chemnitz
09114,136,Europe913,chemnitz
19322,22,Europe1465,stendal
19336,22,Europe1465,stendal
16945,25,Europe1468,schwerin
16949,96,Europe2263,neuruppin
19348,22,Europe1465,stendal
16928,96,Europe2263,neuruppin
42719,61,Europe1832,cologne
08485,128,Europe905,plauen
08261,128,Europe905,plauen
08239,128,Europe905,plauen
08258,128,Europe905,plauen
08237,128,Europe905,plauen
08539,132,Europe909,hof
70469,123,Europe693,stuttgart
08525,128,Europe905,plauen
08648,128,Europe905,plauen
08527,128,Europe905,plauen
08626,128,Europe905,plauen
08538,132,Europe909,hof
08233,128,Europe905,plauen
08645,128,Europe905,plauen
08499,128,Europe905,plauen
08606,132,Europe909,hof
70199,123,Europe693,stuttgart
08223,128,Europe905,plauen
70569,115,Europe685,leonberg
70839,115,Europe685,leonberg
08236,128,Europe905,plauen
08548,132,Europe909,hof
08228,128,Europe905,plauen
08491,128,Europe905,plauen
08523,128,Europe905,plauen
08248,128,Europe905,plauen
08547,128,Europe905,plauen
08496,128,Europe905,plauen
08209,128,Europe905,plauen
08262,128,Europe905,plauen
08267,128,Europe905,plauen
08529,128,Europe905,plauen
08468,128,Europe905,plauen
08543,128,Europe905,plauen
08541,128,Europe905,plauen
08066,129,Europe906,gera
08132,129,Europe906,gera
08459,129,Europe906,gera
08141,129,Europe906,gera
08412,129,Europe906,gera
08134,131,Europe908,annaberg-buchholz
08107,128,Europe905,plauen
08427,129,Europe906,gera
08396,129,Europe906,gera
08118,131,Europe908,annaberg-buchholz
08056,129,Europe906,gera
09212,136,Europe913,chemnitz
08373,129,Europe906,gera
08144,128,Europe905,plauen
08428,129,Europe906,gera
08062,129,Europe906,gera
08058,129,Europe906,gera
08112,128,Europe905,plauen
08371,129,Europe906,gera
08147,128,Europe905,plauen
08115,128,Europe905,plauen
08393,129,Europe906,gera
39393,29,Europe1472,magdeburg
39359,29,Europe1472,magdeburg
39649,20,Europe1463,braunschweig
39179,29,Europe1472,magdeburg
39387,29,Europe1472,magdeburg
39345,29,Europe1472,magdeburg
39397,29,Europe1472,magdeburg
39164,29,Europe1472,magdeburg
39356,29,Europe1472,magdeburg
39326,29,Europe1472,magdeburg
39167,29,Europe1472,magdeburg
39340,29,Europe1472,magdeburg
07552,129,Europe906,gera
07545,129,Europe906,gera
07551,141,Europe918,saalfeld
07549,141,Europe918,saalfeld
78050,118,Europe688,villingen-schwenningen
07548,129,Europe906,gera
78052,118,Europe688,villingen-schwenningen
54538,62,Europe1833,wittlich
07546,129,Europe906,gera
54533,64,Europe1835,daun
54486,62,Europe1833,wittlich
42655,61,Europe1832,cologne
39576,22,Europe1465,stendal
38486,20,Europe1463,braunschweig
38489,20,Europe1463,braunschweig
29410,27,Europe1470,uelzen
29413,27,Europe1470,uelzen
39624,22,Europe1465,stendal
39638,22,Europe1465,stendal
39524,22,Europe1465,stendal
39517,22,Europe1465,stendal
39579,22,Europe1465,stendal
39596,22,Europe1465,stendal
39606,22,Europe1465,stendal
39590,22,Europe1465,stendal
39615,22,Europe1465,stendal
39307,22,Europe1465,stendal
42657,61,Europe1832,cologne
42699,61,Europe1832,cologne
58091,143,Europe936,dortmund
58095,143,Europe936,dortmund
58642,143,Europe936,dortmund
58099,143,Europe936,dortmund
58708,143,Europe936,dortmund
58644,143,Europe936,dortmund
58097,143,Europe936,dortmund
58706,143,Europe936,dortmund
07745,135,Europe912,jena
54487,62,Europe1833,wittlich
07747,137,Europe914,eisenberg
07751,135,Europe912,jena
54290,2,Europe1244,trier
07749,135,Europe912,jena
54317,1,Europe1243,wadern
54308,2,Europe1244,trier
07743,135,Europe912,jena
71672,117,Europe687,ludwigsburg
91236,150,Europe969,amberg
48531,146,Europe939,lingen
54332,2,Europe1244,trier
48529,143,Europe936,dortmund
54413,1,Europe1243,wadern
48527,146,Europe939,lingen
48480,146,Europe939,lingen
59425,143,Europe936,dortmund
59427,143,Europe936,dortmund
59423,143,Europe936,dortmund
24884,77,Europe2192,rendsburg
40764,61,Europe1832,cologne
66849,63,Europe1834,ramstein
42697,61,Europe1832,cologne
98597,164,Europe983,bad hersfeld
36419,164,Europe983,bad hersfeld
58515,143,Europe936,dortmund
58511,143,Europe936,dortmund
71640,117,Europe687,ludwigsburg
58507,143,Europe936,dortmund
58509,143,Europe936,dortmund
58513,143,Europe936,dortmund
78713,118,Europe688,villingen-schwenningen
78144,118,Europe688,villingen-schwenningen
53879,61,Europe1832,cologne
51645,61,Europe1832,cologne
51647,61,Europe1832,cologne
51643,61,Europe1832,cologne
56254,69,Europe1840,cochem
37308,163,Europe982,gottingen
37351,163,Europe982,gottingen
37355,163,Europe982,gottingen
37327,163,Europe982,gottingen
37339,163,Europe982,gottingen
37359,165,Europe984,muhlhausen
37345,163,Europe982,gottingen
37318,163,Europe982,gottingen
04613,125,Europe902,zeitz
04639,129,Europe906,gera
04610,129,Europe906,gera
46535,143,Europe936,dortmund
46539,143,Europe936,dortmund
46537,143,Europe936,dortmund
46244,143,Europe936,dortmund
54529,3,Europe1245,bitburg
67691,60,Europe1831,kaiserslautern
54646,3,Europe1245,bitburg
54587,53,Europe1824,prum
54589,53,Europe1824,prum
54657,3,Europe1245,bitburg
54662,3,Europe1245,bitburg
54578,53,Europe1824,prum
54649,3,Europe1245,bitburg
54655,3,Europe1245,bitburg
